fmun_cod,fmun,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas
3301504,Cordeiro,2016,11,Região Serrana,0,0,0,0,1,10,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,0,0,0,1,12
3301603,Duas Barras,2016,11,Região Serrana,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3301702,Duque de Caxias,2016,11,Região Metropolitana,34,0,2,13,55,212,22,4,123,613,83,260,322,101,33,6,0,0,0,2,1,91,99,82,16,32,0,186,0,5,1,100,56
3301801,Engenheiro Paulo de Frontin,2016,11,Centro-Sul Fluminense,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,3
3301850,Guapimirim,2016,11,Região Metropolitana,1,0,0,0,4,25,0,3,7,8,1,1,12,5,3,0,0,0,0,0,0,5,2,3,0,1,3,11,0,0,0,7,7
3301876,Iguaba Grande,2016,11,Baixadas Litorâneas,1,0,0,0,0,6,1,0,3,4,1,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,1,14,0,0,0,2,7
3301900,Itaboraí,2016,11,Região Metropolitana,2,0,0,11,9,54,6,7,35,143,15,38,51,4,11,0,0,0,1,1,0,11,21,16,7,9,2,80,0,3,0,28,41
3302007,Itaguaí,2016,11,Região Metropolitana,7,0,1,0,0,40,0,3,14,46,12,19,47,2,10,2,0,0,0,1,0,41,22,3,3,4,0,47,0,0,0,27,8
3302056,Italva,2016,11,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302106,Itaocara,2016,11,Noroeste Fluminense,1,0,0,0,0,12,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,1,7
3302205,Itaperuna,2016,11,Noroeste Fluminense,3,0,0,0,1,40,4,0,10,3,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1,7,1,29,0,0,0,12,34
3302254,Itatiaia,2016,11,Médio Paraíba,0,0,0,0,2,17,4,0,2,1,1,0,3,0,2,0,0,0,0,0,1,0,3,0,2,3,0,15,0,0,0,8,13
3302270,Japeri,2016,11,Região Metropolitana,9,0,0,2,5,19,1,0,2,29,6,6,35,11,6,1,0,0,0,0,0,25,4,1,1,1,1,16,0,0,0,4,16
3302304,Laje do Muriaé,2016,11,Noroeste Fluminense,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3302403,Macaé,2016,11,Norte Fluminense,12,0,0,0,17,61,4,1,31,32,27,4,26,4,5,1,0,0,0,1,0,12,12,15,5,20,2,95,0,0,0,42,21
3302452,Macuco,2016,11,Região Serrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302502,Magé,2016,11,Região Metropolitana,6,1,1,0,5,110,6,0,30,76,24,14,30,11,9,2,0,0,0,0,1,11,13,12,3,17,1,77,0,3,0,20,25
3302601,Mangaratiba,2016,11,Costa Verde,3,0,0,0,1,18,0,3,5,2,1,0,6,1,0,0,0,0,0,0,0,1,13,0,1,1,0,33,0,0,0,3,9
3302700,Maricá,2016,11,Região Metropolitana,3,0,0,0,4,67,6,5,26,56,4,0,17,1,7,4,0,0,0,0,0,1,21,9,4,6,1,86,0,0,0,19,8
3302809,Mendes,2016,11,Centro-Sul Fluminense,0,0,0,0,0,6,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
3302858,Mesquita,2016,11,Região Metropolitana,6,0,0,1,7,65,3,0,28,193,20,32,87,31,4,1,0,0,0,1,0,15,30,30,3,11,4,53,0,1,0,20,16
3302908,Miguel Pereira,2016,11,Centro-Sul Fluminense,0,0,0,0,1,26,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,4,8
3303005,Miracema,2016,11,Noroeste Fluminense,1,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,11,0,1,0,1,15
3303104,Natividade,2016,11,Noroeste Fluminense,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,1,2
3303203,Nilópolis,2016,11,Região Metropolitana,5,0,1,0,8,65,3,1,10,195,44,11,157,23,14,0,0,0,0,1,0,29,18,22,4,12,1,49,0,0,0,26,5
3303302,Niterói,2016,11,Região Metropolitana,7,0,0,3,9,175,17,3,153,361,87,30,161,4,42,3,0,0,0,1,1,69,76,102,15,70,21,269,0,4,0,112,21
3303401,Nova Friburgo,2016,11,Região Serrana,1,1,0,0,3,82,4,2,28,6,2,0,1,1,2,0,0,0,0,0,0,0,7,5,0,7,1,55,0,0,0,21,36
3303500,Nova Iguaçu,2016,11,Região Metropolitana,34,0,0,0,25,312,27,8,95,627,174,130,280,96,42,9,0,1,0,2,0,98,66,83,17,57,2,214,0,2,0,118,38
3303609,Paracambi,2016,11,Região Metropolitana,4,0,0,0,2,15,1,0,1,5,3,0,5,7,1,1,0,0,0,0,0,3,2,1,1,1,1,9,0,0,0,3,11
3303708,Paraíba do Sul,2016,11,Centro-Sul Fluminense,1,0,0,0,0,16,5,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,11,0,0,0,2,22
3303807,Paraty,2016,11,Costa Verde,2,0,0,0,5,10,2,0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,32,0,1,0,4,9
3303856,Paty do Alferes,2016,11,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303906,Petrópolis,2016,11,Região Serrana,1,0,0,1,1,120,10,4,19,10,3,3,2,3,9,1,0,0,0,2,0,0,6,10,3,24,1,117,0,0,0,36,52
3303955,Pinheiral,2016,11,Médio Paraíba,0,0,0,0,0,16,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,12,0,1,0,2,2
3304003,Piraí,2016,11,Médio Paraíba,0,0,0,0,2,3,0,1,3,1,0,0,1,2,1,0,0,0,0,0,0,4,2,0,0,4,0,12,0,0,0,2,13
3304102,Porciúncula,2016,11,Noroeste Fluminense,0,0,0,0,2,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,8
3304110,Porto Real,2016,11,Médio Paraíba,0,0,0,0,2,13,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,2
3304128,Quatis,2016,11,Médio Paraíba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304144,Queimados,2016,11,Região Metropolitana,19,0,2,0,3,67,2,2,17,82,8,17,34,15,10,1,0,1,0,1,0,9,7,7,1,8,0,58,0,6,1,24,9
3304151,Quissamã,2016,11,Norte Fluminense,1,0,0,0,2,11,0,0,5,4,1,0,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,13,0,0,0,3,6
3304201,Resende,2016,11,Médio Paraíba,1,0,0,0,4,49,4,1,4,15,1,5,1,0,3,1,0,0,0,0,0,1,4,8,3,15,4,44,0,0,0,17,22
3304300,Rio Bonito,2016,11,Região Metropolitana,0,0,1,0,0,24,2,5,9,4,1,1,10,1,1,2,0,0,0,0,0,1,8,2,1,1,0,12,0,2,0,5,6
3304409,Rio Claro,2016,11,Médio Paraíba,0,0,0,0,0,12,1,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1
3304508,Rio das Flores,2016,11,Médio Paraíba,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2
3304524,Rio das Ostras,2016,11,Baixadas Litorâneas,6,0,0,0,4,62,1,4,28,45,8,1,17,1,6,2,0,0,1,0,0,4,14,7,0,16,1,95,0,1,0,20,18
3304557,Rio de Janeiro,2016,11,Região Metropolitana,122,4,7,33,186,2296,149,38,1350,4078,1019,831,1848,542,269,59,1,5,6,21,4,1424,553,1225,608,809,71,3923,1,68,6,1655,603
3304607,Santa Maria Madalena,2016,11,Região Serrana,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
3304706,Santo Antônio de Pádua,2016,11,Noroeste Fluminense,0,0,0,3,2,24,0,0,5,2,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,1,15,0,1,0,2,17
3304755,São Francisco de Itabapoana,2016,11,Norte Fluminense,1,0,0,0,1,9,2,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,17,0,0,0,2,8
3304805,São Fidélis,2016,11,Norte Fluminense,0,0,0,0,0,5,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,3,1,21,0,0,0,4,4
3304904,São Gonçalo,2016,11,Região Metropolitana,29,1,0,13,18,321,20,8,131,1072,139,72,397,102,81,15,0,0,0,4,0,124,103,120,21,46,0,281,0,10,1,122,111
3305000,São João da Barra,2016,11,Norte Fluminense,1,0,0,0,0,15,1,0,2,3,1,0,1,0,0,3,0,0,0,0,0,2,1,1,0,1,0,35,0,0,0,2,2
3305109,São João de Meriti,2016,11,Região Metropolitana,9,0,1,6,9,147,5,0,73,379,74,79,286,64,19,2,0,0,0,0,0,71,57,21,7,10,0,80,0,2,0,47,27
3305133,São José de Ubá,2016,11,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305158,São José do Vale do Rio Preto,2016,11,Região Serrana,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,4
3305208,São Pedro da Aldeia,2016,11,Baixadas Litorâneas,5,0,0,0,2,25,2,4,11,12,2,0,8,2,1,2,0,0,0,1,0,1,5,1,1,0,0,23,0,1,0,6,33
3305307,São Sebastião do Alto,2016,11,Região Serrana,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3305406,Sapucaia,2016,11,Centro-Sul Fluminense,0,0,0,0,0,7,0,1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4
3305505,Saquarema,2016,11,Baixadas Litorâneas,1,0,0,0,4,28,4,0,23,10,3,0,6,0,2,0,0,0,0,0,0,2,6,2,0,6,0,57,0,0,0,15,9
3305554,Seropédica,2016,11,Região Metropolitana,6,0,0,0,2,22,1,1,7,14,4,4,22,4,4,0,0,0,0,0,0,7,2,1,1,1,0,19,0,0,0,5,3
3305604,Silva Jardim,2016,11,Baixadas Litorâneas,0,0,0,0,0,10,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1
3305703,Sumidouro,2016,11,Região Serrana,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3305752,Tanguá,2016,11,Região Metropolitana,2,0,0,0,0,6,0,0,3,20,1,1,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,2,7
3305802,Teresópolis,2016,11,Região Serrana,2,0,0,0,1,99,4,2,38,8,1,1,1,1,2,0,0,0,0,0,0,2,6,18,0,5,1,70,0,3,0,21,43
3305901,Trajano de Moraes,2016,11,Região Serrana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3306008,Três Rios,2016,11,Centro-Sul Fluminense,2,0,0,0,4,59,7,1,7,4,0,0,1,1,2,0,1,0,0,0,0,0,5,5,0,6,2,46,0,0,0,16,28
3306107,Valença,2016,11,Médio Paraíba,1,0,0,0,1,15,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,5,2,1,4,0,12,0,0,0,2,23
3306156,Varre-Sai,2016,11,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306206,Vassouras,2016,11,Centro-Sul Fluminense,3,0,0,0,0,22,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,9,0,0,0,2,10
3306305,Volta Redonda,2016,11,Médio Paraíba,6,0,0,0,6,62,2,3,32,26,19,0,2,3,3,1,0,0,0,0,0,4,27,14,4,17,0,84,0,2,0,40,35
3300100,Angra dos Reis,2016,12,Costa Verde,6,0,0,3,7,85,4,2,16,13,8,3,15,0,5,2,0,0,0,0,0,9,30,4,3,4,0,58,0,0,0,12,18
3300159,Aperibé,2016,12,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300209,Araruama,2016,12,Baixadas Litorâneas,8,0,0,0,12,63,1,0,32,30,5,0,10,0,1,2,0,0,0,0,1,5,7,8,1,10,1,72,0,0,0,16,16
3300225,Areal,2016,12,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300233,Armação dos Búzios,2016,12,Baixadas Litorâneas,4,0,0,1,1,17,4,0,6,7,0,1,3,0,1,0,0,0,0,0,0,14,5,2,1,2,0,49,0,0,0,10,12
3300258,Arraial do Cabo,2016,12,Baixadas Litorâneas,2,0,0,0,2,17,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,39,0,1,0,2,11
3300308,Barra do Piraí,2016,12,Médio Paraíba,2,0,0,0,5,42,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,0,26,0,0,0,7,21
3300407,Barra Mansa,2016,12,Médio Paraíba,3,0,0,0,15,55,3,3,4,14,1,1,5,2,3,0,0,0,0,1,0,5,9,11,1,7,1,79,0,1,0,10,27
3300456,Belford Roxo,2016,12,Região Metropolitana,25,0,0,6,10,152,17,0,26,226,28,25,154,58,9,2,0,0,0,2,0,36,39,22,4,16,1,59,0,3,1,23,29
3300506,Bom Jardim,2016,12,Região Serrana,0,0,0,0,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,4,0,0,0,3,5
3300605,Bom Jesus do Itabapoana,2016,12,Noroeste Fluminense,0,0,0,0,0,24,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,2,15,0,0,0,4,8
3300704,Cabo Frio,2016,12,Baixadas Litorâneas,15,0,0,0,6,71,13,2,24,41,5,1,6,6,2,2,0,0,0,0,0,21,14,34,1,12,1,85,0,0,0,27,48
3300803,Cachoeiras de Macacu,2016,12,Região Metropolitana,0,0,0,0,1,22,2,3,12,6,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,3,1,22,0,0,0,6,4
3300902,Cambuci,2016,12,Noroeste Fluminense,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3300936,Carapebus,2016,12,Norte Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300951,Comendador Levy Gasparian,2016,12,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301009,Campos dos Goytacazes,2016,12,Norte Fluminense,26,0,1,0,32,111,12,5,37,76,16,16,11,1,12,2,0,0,0,0,0,54,50,27,13,19,5,200,0,2,0,68,96
3301108,Cantagalo,2016,12,Região Serrana,1,0,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4
3301157,Cardoso Moreira,2016,12,Norte Fluminense,1,0,0,0,0,13,2,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,1,8
3301207,Carmo,2016,12,Região Serrana,0,0,0,0,0,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6
3301306,Casimiro de Abreu,2016,12,Baixadas Litorâneas,2,0,0,0,0,13,1,0,7,1,0,0,2,0,3,1,0,0,0,0,0,1,4,2,0,1,3,11,0,0,0,2,15
3301405,Conceição de Macabu,2016,12,Norte Fluminense,1,0,0,0,2,12,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,6
3301504,Cordeiro,2016,12,Região Serrana,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,4,7
3301603,Duas Barras,2016,12,Região Serrana,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0
3301702,Duque de Caxias,2016,12,Região Metropolitana,22,0,5,13,46,304,22,11,132,557,124,268,357,112,20,5,0,0,0,4,1,83,93,79,14,24,2,230,0,1,0,107,71
3301801,Engenheiro Paulo de Frontin,2016,12,Centro-Sul Fluminense,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,2,6
3301850,Guapimirim,2016,12,Região Metropolitana,1,0,0,0,2,24,0,4,12,24,6,1,11,1,1,0,0,0,0,0,0,4,2,2,1,3,0,22,0,0,1,5,5
3301876,Iguaba Grande,2016,12,Baixadas Litorâneas,0,0,0,0,3,11,0,0,9,2,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,11,0,0,0,1,6
3301900,Itaboraí,2016,12,Região Metropolitana,4,0,0,3,6,72,7,6,30,117,5,37,55,5,9,3,0,0,1,0,0,11,26,7,7,5,0,84,0,1,1,25,39
3302007,Itaguaí,2016,12,Região Metropolitana,11,0,1,0,3,37,5,5,20,29,19,5,44,6,3,1,0,0,0,1,0,29,12,3,2,8,0,42,0,1,0,16,10
3302056,Italva,2016,12,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302106,Itaocara,2016,12,Noroeste Fluminense,1,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,0,0,0,0,7
3302205,Itaperuna,2016,12,Noroeste Fluminense,3,0,0,0,2,60,0,0,25,1,1,0,2,1,4,0,0,0,0,0,0,1,4,2,0,15,2,26,0,0,0,7,44
3302254,Itatiaia,2016,12,Médio Paraíba,2,0,0,0,4,22,1,1,2,2,1,0,1,1,3,4,0,0,0,0,0,3,1,0,0,2,1,15,0,0,0,2,13
3302270,Japeri,2016,12,Região Metropolitana,9,0,1,0,5,34,1,0,16,25,5,5,37,6,3,0,0,0,0,0,0,16,4,1,1,3,1,19,0,1,0,1,10
3302304,Laje do Muriaé,2016,12,Noroeste Fluminense,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
3302403,Macaé,2016,12,Norte Fluminense,11,0,0,1,15,71,5,3,22,37,30,0,29,5,9,0,0,0,0,1,0,11,12,17,6,17,4,117,0,1,0,35,27
3302452,Macuco,2016,12,Região Serrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302502,Magé,2016,12,Região Metropolitana,13,0,1,1,5,133,11,4,33,93,21,15,21,5,9,1,0,0,0,2,0,29,24,15,3,5,5,85,0,2,0,21,20
3302601,Mangaratiba,2016,12,Costa Verde,0,0,0,1,4,22,0,2,26,2,1,1,10,0,1,0,0,0,0,0,0,5,8,3,0,3,0,25,0,0,0,5,9
3302700,Maricá,2016,12,Região Metropolitana,7,0,1,0,3,80,2,7,32,65,4,0,21,1,2,3,0,0,0,1,0,7,31,10,2,6,0,77,0,0,0,14,10
3302809,Mendes,2016,12,Centro-Sul Fluminense,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,9
3302858,Mesquita,2016,12,Região Metropolitana,3,0,0,1,2,77,6,0,28,134,27,34,84,23,4,1,0,0,0,1,0,21,17,41,6,8,0,47,0,0,0,17,26
3302908,Miguel Pereira,2016,12,Centro-Sul Fluminense,0,0,0,0,1,25,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,21,0,0,0,7,8
3303005,Miracema,2016,12,Noroeste Fluminense,1,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,15
3303104,Natividade,2016,12,Noroeste Fluminense,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1
3303203,Nilópolis,2016,12,Região Metropolitana,6,0,1,0,7,69,3,0,17,180,43,12,164,28,9,1,0,0,0,0,0,30,24,23,7,6,0,46,0,1,0,28,10
3303302,Niterói,2016,12,Região Metropolitana,5,0,0,4,11,217,13,8,138,336,84,22,119,14,34,1,1,1,0,6,2,78,65,104,14,62,16,264,0,2,0,112,50
3303401,Nova Friburgo,2016,12,Região Serrana,0,0,1,0,9,84,3,1,26,10,5,0,0,2,0,1,0,0,0,0,0,3,9,11,3,8,0,48,0,1,0,17,53
3303500,Nova Iguaçu,2016,12,Região Metropolitana,26,0,2,2,16,300,28,10,138,569,168,123,331,80,32,4,0,0,0,6,0,155,67,79,13,37,1,266,0,8,0,111,41
3303609,Paracambi,2016,12,Região Metropolitana,5,0,0,0,1,24,1,2,11,3,1,0,6,1,2,1,0,0,0,0,0,1,0,1,0,3,1,17,0,0,0,4,10
3303708,Paraíba do Sul,2016,12,Centro-Sul Fluminense,0,0,0,0,0,15,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,1,21
3303807,Paraty,2016,12,Costa Verde,5,0,0,0,3,26,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,1,6,3,1,2,0,32,0,0,0,5,10
3303856,Paty do Alferes,2016,12,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303906,Petrópolis,2016,12,Região Serrana,2,0,0,0,2,122,15,2,22,11,2,2,2,1,2,2,0,0,0,0,0,8,10,16,10,35,1,104,0,2,0,27,52
3303955,Pinheiral,2016,12,Médio Paraíba,0,0,0,0,1,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,15,0,0,0,1,4
3304003,Piraí,2016,12,Médio Paraíba,0,0,0,0,0,8,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,16,0,0,0,2,8
3304102,Porciúncula,2016,12,Noroeste Fluminense,0,0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2
3304110,Porto Real,2016,12,Médio Paraíba,2,0,0,0,0,16,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,5,3
3304128,Quatis,2016,12,Médio Paraíba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304144,Queimados,2016,12,Região Metropolitana,12,0,0,1,7,54,6,0,17,80,10,17,31,11,7,1,0,1,0,0,0,12,14,10,2,3,2,36,0,2,0,19,10
3304151,Quissamã,2016,12,Norte Fluminense,3,0,0,0,0,18,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,12,0,1,0,0,5
3304201,Resende,2016,12,Médio Paraíba,7,0,0,0,5,70,4,0,14,7,1,4,1,2,2,1,0,0,0,0,0,4,6,3,6,5,4,41,0,0,0,12,28
3304300,Rio Bonito,2016,12,Região Metropolitana,0,0,0,0,3,17,5,5,11,9,1,0,2,0,0,0,0,0,0,0,0,1,5,5,0,2,0,21,0,1,0,4,14
3304409,Rio Claro,2016,12,Médio Paraíba,0,0,0,0,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,4,0,1,0,3,2
3304508,Rio das Flores,2016,12,Médio Paraíba,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2
3304524,Rio das Ostras,2016,12,Baixadas Litorâneas,1,0,0,1,4,56,7,1,44,49,14,7,12,0,7,4,0,0,0,0,0,5,15,3,1,6,2,84,0,4,0,19,18
3304557,Rio de Janeiro,2016,12,Região Metropolitana,146,5,14,51,192,2379,108,47,1272,3622,931,649,1936,758,259,44,1,3,3,39,6,1418,496,1247,594,764,83,4177,1,68,4,1687,609
3304607,Santa Maria Madalena,2016,12,Região Serrana,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1
3304706,Santo Antônio de Pádua,2016,12,Noroeste Fluminense,0,0,0,0,1,17,2,4,16,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,2,2,18,0,0,0,4,19
3304755,São Francisco de Itabapoana,2016,12,Norte Fluminense,1,0,0,0,1,10,0,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,16,0,0,0,1,7
3304805,São Fidélis,2016,12,Norte Fluminense,0,0,0,0,0,13,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,3
3304904,São Gonçalo,2016,12,Região Metropolitana,26,0,0,15,13,333,22,6,149,771,142,65,392,113,46,1,0,0,1,3,2,178,112,97,21,31,1,291,0,7,0,121,126
3305000,São João da Barra,2016,12,Norte Fluminense,3,0,0,0,3,22,1,1,3,1,0,0,4,1,1,2,0,0,0,0,0,1,1,1,0,2,0,34,0,0,0,6,6
3305109,São João de Meriti,2016,12,Região Metropolitana,12,1,1,2,13,159,12,2,71,366,58,78,262,60,21,3,0,0,0,1,1,62,52,31,8,11,1,97,0,3,0,45,21
3305133,São José de Ubá,2016,12,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305158,São José do Vale do Rio Preto,2016,12,Região Serrana,0,0,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,2
3305208,São Pedro da Aldeia,2016,12,Baixadas Litorâneas,2,0,0,1,0,33,2,3,20,21,4,0,4,1,3,0,0,0,0,0,0,0,3,3,1,6,2,35,0,0,0,6,47
